,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season
70,Lineups,202339 - 1626164 - 2199 - 200782 - 203933,"Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Tucker,PJ - Warren,TJ",1610612756,PHX,27,10,17,0.37,156.0,118.0,115.3,2.7,0.419,1.3,12.6,0.345,0.729,0.527,0.128,0.508,0.578,103.6,0.51,65,187,12967,6978,70,4048,7849,5340,7426,3296,7141,2286,6961,4390,7187,4960,4870,4758,5601,2016-17
71,Lineups,203476 - 203498 - 201937 - 1626157 - 203952,"Dieng,Gorgui - Muhammad,Shabazz - Rubio,Ricky - Towns,Karl-Anthony - Wiggins,Andrew",1610612750,MIN,46,17,29,0.37,156.0,117.4,109.2,8.2,0.619,2.17,19.5,0.331,0.748,0.538,0.127,0.546,0.583,98.92,0.573,6,55,12989,6979,72,4101,7132,4829,4535,1385,3898,3112,6856,4198,7174,4403,4692,6558,4656,2016-17
72,Lineups,2754 - 201144 - 203516 - 201188 - 203210,"Allen,Tony - Conley,Mike - Ennis III,James - Gasol,Marc - Green,JaMychal",1610612763,MEM,23,12,11,0.522,154.0,100.1,103.8,-3.6,0.61,1.36,16.1,0.295,0.766,0.511,0.162,0.461,0.508,91.5,0.447,97,127,12885,5220,73,6320,6498,6813,4604,3118,5618,3340,6204,4620,8379,6908,6667,9418,6632,2016-17
73,Lineups,202324 - 203497 - 202330 - 201588 - 203918,"Favors,Derrick - Gobert,Rudy - Hayward,Gordon - Hill,George - Hood,Rodney",1610612762,UTA,14,12,2,0.857,152.0,99.6,103.0,-3.4,0.667,1.45,18.9,0.194,0.824,0.518,0.173,0.515,0.548,92.05,0.516,282,127,9490,3825,74,7030,6336,6797,3476,3018,4165,5135,5239,4547,8874,4901,5633,9233,5509,2016-17
74,Lineups,202324 - 203497 - 202330 - 201588 - 204060,"Favors,Derrick - Gobert,Rudy - Hayward,Gordon - Hill,George - Ingles,Joe",1610612762,UTA,16,10,6,0.625,149.0,113.8,91.1,22.7,0.574,1.56,17.9,0.306,0.804,0.58,0.159,0.548,0.585,92.48,0.643,213,187,12472,4869,75,4511,4552,3677,5043,2687,4601,3230,5442,3324,8295,4385,4661,9098,3798,2016-17
75,Lineups,201960 - 201942 - 200768 - 202335 - 202685,"Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick - Valanciunas,Jonas",1610612761,TOR,23,15,8,0.652,147.0,129.0,102.2,26.8,0.576,2.24,18.4,0.333,0.703,0.534,0.115,0.579,0.63,95.03,0.651,97,73,12724,4834,76,3029,6242,3401,5038,1354,4324,2297,7283,4231,6726,3844,3755,8203,3700,2016-17
76,Lineups,201167 - 202326 - 200752 - 201585 - 201951,"Afflalo,Arron - Cousins,DeMarcus - Gay,Rudy - Koufos,Kosta - Lawson,Ty",1610612758,SAC,14,5,9,0.357,144.0,104.6,103.3,1.3,0.568,1.85,16.7,0.195,0.836,0.529,0.117,0.49,0.542,96.08,0.522,282,596,12795,7001,77,5630,6444,5453,5202,2345,5181,5127,4957,4369,6767,6550,5764,7763,5432,2016-17
77,Lineups,203497 - 202330 - 201588 - 204060 - 2207,"Gobert,Rudy - Hayward,Gordon - Hill,George - Ingles,Joe - Johnson,Joe",1610612762,UTA,21,13,8,0.619,141.0,109.1,104.0,5.1,0.574,1.57,15.9,0.241,0.837,0.527,0.135,0.509,0.556,93.05,0.532,122,102,12724,4906,78,5086,6516,5112,5042,2682,5685,4377,4951,4387,7417,4956,5436,8907,5284,2016-17
78,Lineups,201976 - 201147 - 1626155 - 201569 - 2403,"Beverley,Patrick - Brewer,Corey - Dekker,Sam - Gordon,Eric - Hilario,Nene",1610612745,HOU,24,19,5,0.792,138.0,108.7,90.0,18.7,0.661,2.29,19.9,0.185,0.818,0.504,0.118,0.549,0.562,101.88,0.603,87,40,12242,4018,79,5144,4422,3954,4233,1310,3765,5194,5348,4698,6787,4380,5330,5322,4263,2016-17
79,Lineups,203507 - 203521 - 203953 - 203101 - 203503,"Antetokounmpo,Giannis - Dellavedova,Matthew - Parker,Jabari - Plumlee,Miles - Snell,Tony",1610612749,MIL,14,6,8,0.429,137.0,104.6,101.7,2.9,0.652,1.47,20.2,0.202,0.748,0.51,0.185,0.56,0.587,97.88,0.534,282,436,12724,6679,81,5629,6141,5310,4256,3003,3368,4725,6855,4640,9178,4173,4635,6984,5253,2016-17
80,Lineups,204028 - 1627742 - 203944 - 1626156 - 201156,"Black,Tarik - Ingram,Brandon - Randle,Julius - Russell,D'Angelo - Young,Nick",1610612747,LAL,13,3,10,0.231,137.0,100.7,114.7,-14.0,0.563,1.21,16.1,0.295,0.788,0.528,0.18,0.512,0.527,101.09,0.395,332,1208,12839,7767,80,6273,7814,7667,5220,3419,5615,3338,5910,4379,9011,4934,6144,5606,7401,2016-17
81,Lineups,2772 - 1626155 - 201569 - 201935 - 2403,"Ariza,Trevor - Dekker,Sam - Gordon,Eric - Harden,James - Hilario,Nene",1610612745,HOU,33,24,9,0.727,136.0,104.2,102.1,2.2,0.664,1.62,17.7,0.266,0.788,0.506,0.149,0.504,0.535,106.95,0.5,31,19,12795,4248,83,5660,6230,5370,4227,2623,4693,3727,5910,4685,7989,4982,5885,3733,5689,2016-17
82,Lineups,203084 - 1627827 - 202083 - 1626257 - 101114,"Barnes,Harrison - Finney-Smith,Dorian - Matthews,Wesley - Mejri,Salah - Williams,Deron",1610612742,DAL,16,7,9,0.438,136.0,94.2,95.9,-1.6,0.435,1.11,12.6,0.203,0.821,0.483,0.143,0.464,0.491,89.59,0.469,213,340,12795,6674,85,7435,4970,6647,7301,3546,7147,4721,5271,6744,7652,6835,7641,10034,6327,2016-17
83,Lineups,203078 - 101162 - 203490 - 201160 - 202322,"Beal,Bradley - Gortat,Marcin - Porter Jr.,Otto - Smith,Jason - Wall,John",1610612764,WAS,28,18,10,0.643,136.0,113.1,127.8,-14.7,0.578,1.81,17.6,0.28,0.729,0.493,0.132,0.532,0.574,98.75,0.432,57,49,12839,4843,84,4627,9103,7720,5028,2370,4741,3573,6965,6637,7314,4648,4935,6621,6847,2016-17
84,Lineups,202710 - 201577 - 202703 - 200765 - 1627835,"Butler,Jimmy - Lopez,Robin - Mirotic,Nikola - Rondo,Rajon - Zipser,Paul",1610612741,CHI,15,10,5,0.667,136.0,121.7,101.4,20.4,0.641,2.16,20.8,0.339,0.764,0.565,0.138,0.577,0.609,95.77,0.611,235,187,12242,4345,82,3667,6093,3829,4332,1403,3103,2296,6227,3669,7543,3853,4190,7906,4177,2016-17
85,Lineups,203507 - 1627763 - 1627748 - 203114 - 203503,"Antetokounmpo,Giannis - Brogdon,Malcolm - Maker,Thon - Middleton,Khris - Snell,Tony",1610612749,MIL,15,12,3,0.8,135.0,111.7,99.8,11.9,0.664,2.73,20.7,0.168,0.783,0.458,0.103,0.546,0.572,91.95,0.529,235,127,11114,3915,86,4791,5295,4533,4228,1029,3112,5302,5964,7160,6318,4402,4957,9266,5323,2016-17
86,Lineups,202340 - 203109 - 201143 - 203935 - 202738,"Bradley,Avery - Crowder,Jae - Horford,Al - Smart,Marcus - Thomas,Isaiah",1610612738,BOS,32,22,10,0.688,135.0,116.3,111.3,5.0,0.556,1.67,15.7,0.272,0.732,0.48,0.125,0.506,0.585,106.97,0.53,36,23,12839,4341,87,4230,7357,5119,5252,2498,5771,3684,6947,6789,6995,4975,4669,3731,5301,2016-17
87,Lineups,202332 - 202357 - 1627739 - 203897 - 203498,"Aldrich,Cole - Bjelica,Nemanja - Dunn,Kris - LaVine,Zach - Muhammad,Shabazz",1610612750,MIN,28,10,18,0.357,134.0,103.2,103.3,-0.2,0.532,1.45,16.6,0.28,0.846,0.545,0.155,0.515,0.53,94.23,0.471,57,187,12970,7001,88,5806,6443,6505,5491,3020,5447,3573,4885,4069,8130,4891,6088,8488,6279,2016-17
88,Lineups,101138 - 2037 - 101109 - 203085 - 201578,"Bass,Brandon - Crawford,Jamal - Felton,Raymond - Rivers,Austin - Speights,Marreese",1610612746,LAC,26,11,15,0.423,134.0,105.4,119.1,-13.7,0.515,1.16,14.8,0.204,0.757,0.473,0.163,0.527,0.573,95.8,0.424,72,157,12952,6741,89,5550,8256,7645,5575,3506,6129,4720,6281,6870,8415,4734,4952,7897,6962,2016-17
89,Lineups,202710 - 201959 - 1626170 - 201577 - 2548,"Butler,Jimmy - Gibson,Taj - Grant,Jerian - Lopez,Robin - Wade,Dwyane",1610612741,CHI,12,6,6,0.5,133.0,113.0,94.6,18.4,0.408,2.04,13.9,0.262,0.759,0.525,0.089,0.506,0.549,97.58,0.606,376,436,12472,5226,90,4631,4850,3975,7454,1447,6659,3758,6264,4428,5875,4974,5615,7117,4239,2016-17
90,Lineups,201933 - 201599 - 201601 - 200755 - 203085,"Griffin,Blake - Jordan,DeAndre - Mbah a Moute,Luc - Redick,JJ - Rivers,Austin",1610612746,LAC,13,7,6,0.538,131.0,105.1,107.3,-2.2,0.636,1.75,19.3,0.202,0.75,0.477,0.149,0.547,0.558,98.24,0.473,332,340,12472,5200,92,5583,6949,6691,4340,2418,4001,4727,6294,6814,7974,4396,5381,6824,6253,2016-17
91,Lineups,202681 - 2544 - 2210 - 202697 - 202684,"Irving,Kyrie - James,LeBron - Jefferson,Richard - Shumpert,Iman - Thompson,Tristan",1610612739,CLE,15,10,5,0.667,131.0,116.3,100.3,15.9,0.517,1.94,17.3,0.216,0.815,0.538,0.118,0.575,0.595,96.98,0.571,235,187,12242,4345,91,4271,5948,4174,5567,2291,4863,4631,5355,4199,6792,3889,4496,7360,4764,2016-17
92,Lineups,201933 - 201599 - 101108 - 200755 - 203085,"Griffin,Blake - Jordan,DeAndre - Paul,Chris - Redick,JJ - Rivers,Austin",1610612746,LAC,21,13,8,0.619,130.0,117.9,101.0,16.9,0.514,1.86,15.7,0.25,0.808,0.539,0.111,0.541,0.592,96.79,0.565,122,102,12724,4906,93,4053,6037,4091,5578,2331,5769,3801,5418,4129,6509,4514,4544,7442,4833,2016-17
93,Lineups,203500 - 203924 - 203506 - 203460 - 201566,"Adams,Steven - Grant,Jerami - Oladipo,Victor - Roberson,Andre - Westbrook,Russell",1610612760,OKC,35,17,18,0.486,129.0,118.0,106.4,11.6,0.433,1.18,12.8,0.276,0.826,0.557,0.139,0.554,0.603,105.95,0.534,24,55,12970,6605,95,4044,6866,4557,7308,3477,7007,3597,5221,3751,7563,4291,4278,3997,5258,2016-17
94,Lineups,1626164 - 1627737 - 203458 - 1627755 - 203933,"Booker,Devin - Chriss,Marquese - Len,Alex - Ulis,Tyler - Warren,TJ",1610612756,PHX,10,2,8,0.2,129.0,101.2,114.5,-13.2,0.487,1.3,15.3,0.264,0.717,0.472,0.156,0.498,0.527,104.84,0.423,533,1864,12724,7781,94,6195,7795,7604,7075,3296,5957,3731,7071,6876,8202,6510,6153,4328,6970,2016-17
95,Lineups,2564 - 203957 - 203497 - 202330 - 203918,"Diaw,Boris - Exum,Dante - Gobert,Rudy - Hayward,Gordon - Hood,Rodney",1610612762,UTA,15,12,3,0.8,128.0,114.3,88.0,26.3,0.604,2.0,19.8,0.202,0.789,0.535,0.133,0.576,0.604,90.48,0.668,235,127,11114,3915,96,4410,4265,3436,4621,1450,3796,4723,5905,4225,7371,3880,4263,9743,3429,2016-17
96,Lineups,201939 - 201142 - 203110 - 201580 - 202691,"Curry,Stephen - Durant,Kevin - Green,Draymond - McGee,JaVale - Thompson,Klay",1610612744,GSW,24,20,4,0.833,126.0,124.4,92.2,32.1,0.727,3.31,23.8,0.207,0.801,0.54,0.102,0.61,0.635,107.25,0.672,87,31,11880,3851,97,3438,4655,3068,3181,572,2284,4701,5447,4123,6277,3306,3653,3664,3415,2016-17
97,Lineups,203501 - 2730 - 200794 - 203471 - 200757,"Hardaway Jr.,Tim - Howard,Dwight - Millsap,Paul - Schroder,Dennis - Sefolosha,Thabo",1610612737,ATL,33,22,11,0.667,126.0,121.1,93.9,27.3,0.636,2.08,21.2,0.27,0.778,0.544,0.143,0.607,0.628,97.2,0.657,31,23,12885,4345,98,3718,4788,3369,4388,1439,2966,3689,5991,4079,7773,3339,3786,7260,3644,2016-17
98,Lineups,200746 - 2200 - 1938 - 202695 - 201988,"Aldridge,LaMarcus - Gasol,Pau - Ginobili,Manu - Leonard,Kawhi - Mills,Patty",1610612759,SAS,29,19,10,0.655,123.0,110.8,114.9,-4.1,0.664,1.97,19.8,0.234,0.721,0.47,0.138,0.541,0.576,100.46,0.498,48,40,12839,4832,100,4898,7831,6848,4228,2283,3787,4421,7049,6922,7542,4518,4903,5855,5979,2016-17
99,Lineups,203084 - 203552 - 202083 - 1717 - 101114,"Barnes,Harrison - Curry,Seth - Matthews,Wesley - Nowitzki,Dirk - Williams,Deron",1610612742,DAL,14,6,8,0.429,123.0,113.7,114.0,-0.3,0.712,2.55,21.8,0.142,0.813,0.45,0.116,0.577,0.6,96.03,0.481,282,436,12724,6679,99,4518,7704,6517,3314,1092,2810,5816,5371,7319,6752,3853,4399,7777,6138,2016-17
100,Lineups,203076 - 1627741 - 203524 - 201950 - 203093,"Davis,Anthony - Hield,Buddy - Hill,Solomon - Holiday,Jrue - Jones,Terrence",1610612740,NOP,13,4,9,0.308,122.0,108.2,99.3,8.9,0.573,2.17,18.7,0.15,0.741,0.463,0.114,0.544,0.565,100.85,0.539,332,830,12795,7510,101,5185,5247,4770,5046,1384,4233,5614,6876,7047,6677,4449,5203,5702,5164,2016-17
101,Lineups,203500 - 201627 - 203460 - 1627734 - 201566,"Adams,Steven - Morrow,Anthony - Roberson,Andre - Sabonis,Domantas - Westbrook,Russell",1610612760,OKC,22,12,10,0.545,120.0,99.2,108.5,-9.3,0.609,1.33,15.7,0.315,0.781,0.542,0.161,0.445,0.506,97.49,0.486,110,127,12839,5183,102,7049,7049,7284,4605,3279,5762,3162,5983,4095,8339,7148,6720,7144,6080,2016-17
102,Lineups,2564 - 203497 - 202330 - 201588 - 203918,"Diaw,Boris - Gobert,Rudy - Hayward,Gordon - Hill,George - Hood,Rodney",1610612762,UTA,21,16,5,0.762,119.0,107.7,94.9,12.8,0.589,2.12,16.9,0.269,0.865,0.571,0.108,0.469,0.529,92.42,0.596,122,61,12242,4045,103,5227,4875,4447,4943,1426,5067,3697,4690,3632,6445,6776,6109,9115,4406,2016-17
103,Lineups,203081 - 203468 - 203486 - 202323 - 203943,"Lillard,Damian - McCollum,CJ - Plumlee,Mason - Turner,Evan - Vonleh,Noah",1610612757,POR,11,6,5,0.545,118.0,99.4,99.4,0.0,0.56,1.56,16.8,0.281,0.792,0.521,0.147,0.489,0.505,98.93,0.5,456,436,12242,5183,104,7039,5253,5549,5239,2687,5076,3564,5866,4502,7934,6561,6753,6555,5689,2016-17
104,Lineups,201600 - 203076 - 204025 - 203524 - 202734,"Asik,Omer - Davis,Anthony - Frazier,Tim - Hill,Solomon - Moore,E'Twaun",1610612740,NOP,16,5,11,0.313,116.0,105.9,103.2,2.7,0.642,2.26,19.0,0.151,0.771,0.478,0.111,0.505,0.555,100.69,0.525,213,596,12885,7506,105,5504,6432,5336,4326,1320,4088,5613,6133,6810,6514,4980,5488,5760,5394,2016-17
105,Lineups,201571 - 202687 - 201145 - 1626209 - 201228,"Augustin,D.J. - Biyombo,Bismack - Green,Jeff - Hezonja,Mario - Watson,C.J.",1610612753,ORL,17,7,10,0.412,115.0,93.1,105.8,-12.6,0.56,1.17,13.9,0.207,0.796,0.498,0.152,0.434,0.493,97.02,0.431,194,340,12839,6757,106,7519,6719,7551,5239,3480,6655,4701,5844,6615,8067,7343,7611,7344,6858,2016-17
106,Lineups,202339 - 1626164 - 2199 - 201162 - 203933,"Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Dudley,Jared - Warren,TJ",1610612756,PHX,7,3,4,0.429,115.0,108.0,108.3,-0.2,0.485,1.53,15.4,0.202,0.847,0.507,0.129,0.529,0.563,103.5,0.463,962,1208,11880,6679,107,5197,7027,6512,7079,2712,5952,4726,4883,4672,7248,4702,5294,4792,6402,2016-17
107,Lineups,203496 - 203954 - 101141 - 204456 - 203917,"Covington,Robert - Embiid,Joel - Ilyasova,Ersan - McConnell,T.J. - Stauskas,Nik",1610612755,PHI,14,8,6,0.571,115.0,104.3,90.3,14.0,0.745,1.75,21.1,0.28,0.774,0.534,0.171,0.524,0.55,97.06,0.583,282,266,12472,5091,108,5658,4486,4357,3158,2418,3018,3565,6109,4228,8832,4778,5595,7327,4560,2016-17
108,Lineups,201167 - 201954 - 202326 - 201585 - 202066,"Afflalo,Arron - Collison,Darren - Cousins,DeMarcus - Koufos,Kosta - Temple,Garrett",1610612758,SAC,10,5,5,0.5,114.0,110.6,110.3,0.2,0.605,1.93,18.8,0.179,0.791,0.497,0.129,0.56,0.587,89.58,0.504,533,596,12242,5226,109,4931,7257,5528,4619,2297,4169,5262,5878,6618,7252,4170,4641,10037,5668,2016-17
109,Lineups,203932 - 201586 - 203901 - 202696 - 201228,"Gordon,Aaron - Ibaka,Serge - Payton,Elfrid - Vucevic,Nikola - Watson,C.J.",1610612753,ORL,10,4,6,0.4,112.0,100.5,114.3,-13.8,0.629,2.1,19.0,0.188,0.724,0.438,0.121,0.488,0.52,102.2,0.438,533,830,12472,6760,110,6294,7759,7648,4412,1430,4090,5166,7028,7563,6909,6570,6325,5223,6775,2016-17
110,Lineups,2754 - 201188 - 203210 - 1626150 - 1627786,"Allen,Tony - Gasol,Marc - Green,JaMychal - Harrison,Andrew - Williams,Troy",1610612763,MEM,10,8,2,0.8,110.0,94.0,101.1,-7.2,0.557,1.47,15.4,0.194,0.788,0.493,0.135,0.455,0.492,97.22,0.465,533,266,9490,3915,112,7469,6057,7122,5251,3005,5951,5134,5906,6642,7423,6991,7620,7257,6363,2016-17
111,Lineups,203484 - 203083 - 202699 - 202720 - 202397,"Caldwell-Pope,Kentavious - Drummond,Andre - Harris,Tobias - Leuer,Jon - Smith,Ish",1610612765,DET,32,14,18,0.438,110.0,106.3,110.4,-4.1,0.547,1.79,17.1,0.262,0.74,0.498,0.129,0.51,0.534,96.29,0.47,36,82,12970,6674,111,5449,7268,6849,5366,2401,4925,3761,6879,6616,7249,4944,5916,7662,6310,2016-17
112,Lineups,2546 - 201943 - 201584 - 201149 - 204001,"Anthony,Carmelo - Jennings,Brandon - Lee,Courtney - Noah,Joakim - Porzingis,Kristaps",1610612752,NYK,13,7,6,0.538,109.0,98.2,108.5,-10.3,0.627,1.53,17.0,0.239,0.76,0.488,0.149,0.48,0.509,99.75,0.431,332,340,12472,5200,114,7117,7052,7384,4418,2713,5037,4388,6257,6680,7991,6649,6630,6183,6852,2016-17
113,Lineups,2546 - 201584 - 204001 - 201565 - 202498,"Anthony,Carmelo - Lee,Courtney - Porzingis,Kristaps - Rose,Derrick - Thomas,Lance",1610612752,NYK,12,4,8,0.333,109.0,112.6,103.2,9.4,0.5,1.92,15.9,0.19,0.7,0.457,0.107,0.526,0.576,100.62,0.54,376,830,12724,7008,113,4677,6438,4726,5592,2299,5700,5160,7287,7162,6416,4754,4906,5790,5150,2016-17
114,Lineups,201960 - 201942 - 200768 - 203512 - 202685,"Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Nogueira,Lucas - Valanciunas,Jonas",1610612761,TOR,10,5,5,0.5,108.0,114.3,98.9,15.4,0.5,1.64,15.7,0.313,0.816,0.567,0.129,0.516,0.566,97.93,0.596,533,596,12242,5226,115,4409,5217,4233,5592,2608,5768,3170,5350,3640,7250,4885,5186,6965,4404,2016-17
115,Lineups,203903 - 1627742 - 1626204 - 203944 - 1626156,"Clarkson,Jordan - Ingram,Brandon - Nance Jr.,Larry - Randle,Julius - Russell,D'Angelo",1610612747,LAL,20,8,12,0.4,108.0,96.7,125.0,-28.3,0.523,1.36,15.3,0.275,0.734,0.468,0.151,0.472,0.49,96.97,0.316,142,266,12915,6760,116,7228,8797,8682,5545,3113,5954,3601,6914,6937,8042,6735,7643,7368,8347,2016-17
116,Lineups,203459 - 203090 - 203081 - 203468 - 203486,"Crabbe,Allen - Harkless,Maurice - Lillard,Damian - McCollum,CJ - Plumlee,Mason",1610612757,POR,20,6,14,0.3,107.0,125.1,114.8,10.3,0.535,1.86,17.8,0.239,0.684,0.47,0.127,0.603,0.648,101.35,0.547,142,436,12942,7514,117,3313,7821,4655,5465,2331,4635,4387,7423,6921,7179,3359,3443,5512,5057,2016-17
117,Lineups,201967 - 203076 - 203524 - 201950 - 202734,"Cunningham,Dante - Davis,Anthony - Hill,Solomon - Holiday,Jrue - Moore,E'Twaun",1610612740,NOP,29,13,16,0.448,107.0,112.5,101.0,11.5,0.574,3.0,18.7,0.17,0.755,0.46,0.083,0.526,0.565,102.05,0.56,48,102,12960,6643,118,4727,6039,4562,5041,599,4242,5299,6289,7126,5715,4752,5208,5271,4889,2016-17
118,Lineups,201587 - 201158 - 202689 - 101107 - 203469,"Batum,Nicolas - Belinelli,Marco - Walker,Kemba - Williams,Marvin - Zeller,Cody",1610612766,CHA,27,14,13,0.519,106.0,107.9,102.3,5.6,0.578,2.0,15.7,0.248,0.827,0.49,0.105,0.478,0.53,99.5,0.513,65,82,12930,5224,119,5214,6252,5058,5023,1450,5760,4352,5220,6670,6360,6668,6085,6285,5560,2016-17
119,Lineups,201609 - 201961 - 201949 - 204020 - 203186,"Dragic,Goran - Ellington,Wayne - Johnson,James - Johnson,Tyler - Reed,Willie",1610612748,MIA,25,16,9,0.64,106.0,99.9,98.0,1.9,0.542,1.29,15.8,0.181,0.816,0.505,0.157,0.514,0.543,100.94,0.509,78,61,12795,4850,121,7016,5152,5402,5417,3299,5711,5258,5350,4691,8243,4909,5744,5671,5612,2016-17
120,Lineups,101145 - 203922 - 201952 - 1626167 - 201152,"Ellis,Monta - Robinson III,Glenn - Teague,Jeff - Turner,Myles - Young,Thaddeus",1610612754,IND,11,6,5,0.545,106.0,113.4,101.6,11.8,0.598,1.62,18.6,0.215,0.696,0.497,0.152,0.562,0.613,101.15,0.618,456,436,12242,5183,120,4598,6127,4541,4919,2625,4286,4632,7363,6617,8050,4159,4128,5588,4089,2016-17
121,Lineups,202687 - 203095 - 203932 - 203901 - 203082,"Biyombo,Bismack - Fournier,Evan - Gordon,Aaron - Payton,Elfrid - Ross,Terrence",1610612753,ORL,9,3,6,0.333,105.0,112.5,111.1,1.4,0.538,1.61,16.8,0.34,0.785,0.558,0.144,0.531,0.557,96.27,0.504,653,1208,12472,7008,122,4754,7324,5448,5458,2631,5150,2294,5954,3746,7783,4670,5404,7671,5667,2016-17
122,Lineups,101112 - 202681 - 2544 - 202697 - 202684,"Frye,Channing - Irving,Kyrie - James,LeBron - Shumpert,Iman - Thompson,Tristan",1610612739,CLE,15,11,4,0.733,105.0,125.0,115.8,9.2,0.635,3.21,20.9,0.25,0.74,0.495,0.092,0.592,0.61,94.03,0.523,235,157,11880,4237,123,3318,7901,4744,4389,584,3073,3801,6881,6630,5977,3588,4174,8566,5422,2016-17
123,Lineups,203518 - 203500 - 203460 - 1627734 - 201566,"Abrines,Alex - Adams,Steven - Roberson,Andre - Sabonis,Domantas - Westbrook,Russell",1610612760,OKC,29,17,12,0.586,104.0,109.6,107.7,2.0,0.576,1.71,17.1,0.294,0.768,0.523,0.136,0.522,0.551,102.95,0.502,48,55,12915,5073,125,5040,6979,5395,5037,2483,4918,3341,6190,4473,7469,4808,5581,4971,5681,2016-17
124,Lineups,2772 - 201976 - 203991 - 201569 - 201935,"Ariza,Trevor - Beverley,Patrick - Capela,Clint - Gordon,Eric - Harden,James",1610612745,HOU,20,13,7,0.65,104.0,127.4,110.5,16.9,0.579,2.62,18.7,0.31,0.786,0.544,0.099,0.576,0.62,99.95,0.56,142,102,12629,4837,124,3175,7269,4086,5016,1073,4252,3195,5920,4077,6148,3884,3983,6090,4901,2016-17
125,Lineups,202730 - 202331 - 101139 - 201952 - 1626167,"Allen,Lavoy - George,Paul - Miles,CJ - Teague,Jeff - Turner,Myles",1610612754,IND,18,8,10,0.444,103.0,106.2,109.4,-3.2,0.699,1.66,19.8,0.207,0.759,0.483,0.162,0.522,0.576,99.35,0.492,173,266,12839,6644,127,5469,7154,6780,3398,2604,3797,4703,6267,6745,8378,4806,4902,6360,6024,2016-17
126,Lineups,203496 - 203954 - 201945 - 101141 - 200771,"Covington,Robert - Embiid,Joel - Henderson,Gerald - Ilyasova,Ersan - Rodriguez,Sergio",1610612755,PHI,14,6,8,0.429,103.0,103.7,99.7,4.0,0.682,1.53,19.2,0.226,0.768,0.505,0.171,0.527,0.562,102.64,0.563,282,436,12724,6679,128,5755,5284,5214,3454,2714,4009,4500,6193,4691,8824,4734,5339,5091,4850,2016-17
127,Lineups,203109 - 201143 - 203482 - 203935 - 202738,"Crowder,Jae - Horford,Al - Olynyk,Kelly - Smart,Marcus - Thomas,Isaiah",1610612738,BOS,25,18,7,0.72,103.0,110.7,125.2,-14.5,0.662,1.7,17.6,0.174,0.678,0.423,0.134,0.519,0.59,100.1,0.455,78,49,12629,4269,126,4919,8913,7701,4231,2486,4742,5287,7451,7891,7414,4838,4577,6017,6512,2016-17
128,Lineups,203078 - 101162 - 202693 - 1626162 - 202322,"Beal,Bradley - Gortat,Marcin - Morris,Markieff - Oubre Jr.,Kelly - Wall,John",1610612764,WAS,33,25,8,0.758,102.0,116.7,112.6,4.1,0.465,1.24,16.2,0.313,0.742,0.543,0.175,0.599,0.621,102.57,0.517,31,18,12724,4048,129,4151,7523,5208,7149,3408,5575,3170,6870,4085,8917,3543,3970,5117,5506,2016-17
129,Lineups,201961 - 201949 - 204020 - 203186 - 1626196,"Ellington,Wayne - Johnson,James - Johnson,Tyler - Reed,Willie - Richardson,Josh",1610612748,MIA,20,10,10,0.5,102.0,99.0,99.7,-0.7,0.564,1.91,16.4,0.193,0.788,0.486,0.111,0.475,0.51,96.95,0.516,142,187,12839,5226,130,7062,5285,6554,5218,2301,5526,5138,5909,6714,6508,6698,6613,7374,5520,2016-17
130,Lineups,203110 - 2738 - 2733 - 202691 - 2561,"Green,Draymond - Iguodala,Andre - Livingston,Shaun - Thompson,Klay - West,David",1610612744,GSW,18,14,4,0.778,102.0,102.1,90.3,11.7,0.766,2.46,22.2,0.156,0.747,0.466,0.124,0.509,0.538,93.73,0.598,173,82,11880,4021,131,6009,4485,4546,2788,1218,2740,5575,6858,7009,6979,4952,5833,8675,4387,2016-17
131,Lineups,2037 - 101109 - 1718 - 203085 - 201578,"Crawford,Jamal - Felton,Raymond - Pierce,Paul - Rivers,Austin - Speights,Marreese",1610612746,LAC,12,9,3,0.75,101.0,104.9,99.5,5.5,0.367,0.83,11.7,0.21,0.758,0.511,0.173,0.542,0.576,96.38,0.507,376,220,11114,4049,132,5603,5262,5079,7744,5148,7452,4687,6279,4620,8873,4463,4905,7622,5627,2016-17
